,category,frequency,avg_rating,avg_price,avg_num_reviews
398,Exotic Apparel,12,4.091666666666666,16.87,685.0833333333334
399,Diving & Snorkeling,12,4.075,96.67583333333333,200.83333333333334
400,Watering Equipment,12,4.083333333333333,63.34,527.5833333333334
401,Cables,12,4.341666666666667,42.1925,1434.25
402,Paper & Plastic,12,4.641666666666667,13.485833333333334,2404.0833333333335
403,Volleyball,12,4.175,41.81041666666666,433.4166666666667
404,Vinegars & Sprays,12,4.5,30.76625,141.66666666666666
405,Fresh Seafood,12,4.216666666666666,50.22666666666667,196.5
406,Controls,12,4.058333333333333,77.48750000000001,36.666666666666664
407,Lighting & Electrical,12,4.6083333333333325,31.887916666666666,71.58333333333333
408,Stands,12,4.625,44.35999999999999,196.58333333333334
409,Switches & Dimmers,11,4.463636363636365,31.202272727272728,271.72727272727275
410,Interior,11,4.354545454545455,37.117272727272734,148.0909090909091
411,Basketball,11,4.381818181818182,26.535454545454545,1051.0
412,Tires & Accessories,11,4.472727272727273,70.11954545454547,46.36363636363637
413,Tires & Inner Tubes,11,4.472727272727273,70.11954545454547,46.36363636363637
414,Vacuums & Floor Cleaning Machines,11,4.3181818181818175,73.41499999999999,156.9090909090909
415,Wiring & Connecting,11,4.690909090909091,12.564090909090908,69.81818181818181
416,Charms & Charm Bracelets,11,4.590909090909091,14.369545454545454,348.72727272727275
417,Storage & Transport,11,4.527272727272727,39.162272727272736,102.0909090909091
418,Beverage Serveware,11,4.445454545454545,45.433181818181815,471.3636363636364
419,Pretend Play,11,4.427272727272728,21.00909090909091,571.6363636363636
420,Robes,11,4.454545454545456,22.27318181818182,502.27272727272725
421,Home Brewing & Wine Making,11,4.300000000000001,69.72227272727274,92.9090909090909
422,Switches,11,4.036363636363637,37.14272727272728,16.545454545454547
423,Fragrance,11,4.363636363636363,46.027272727272724,2070.090909090909
424,Batteries & Chargers,11,4.318181818181818,22.353636363636365,521.9090909090909
425,Sheets,11,4.3999999999999995,33.66136363636363,497.0
426,Camp Kitchen,11,4.536363636363637,38.85272727272727,497.54545454545456
427,Active,11,3.790909090909091,34.207727272727276,664.6363636363636
428,Trains & Accessories,11,4.590909090909092,39.78727272727272,23.363636363636363
429,Restaurant Appliances & Equipment,11,4.3090909090909095,126.30681818181819,43.45454545454545
430,Bike Brakes & Parts,11,4.4818181818181815,16.156363636363636,94.63636363636364
431,Personal Care,11,4.454545454545455,15.55818181818182,421.1818181818182
432,Kids & Baby,11,4.29090909090909,17.840454545454545,197.0909090909091
433,Televisions & Video,11,4.127272727272727,190.38727272727272,287.90909090909093
434,Wii,10,4.21,25.499000000000002,292.8
435,Apparel,10,4.389999999999999,23.579,478.6
436,Toddler Toys,10,4.73,39.3575,491.8
437,Starters & Alternators,10,4.63,54.534000000000006,72.2
438,Meat,10,4.19,70.17550000000001,199.1
439,Beef,10,4.3500000000000005,72.36,51.9
440,Décor,10,4.51,19.288999999999998,263.6
441,Airsoft,10,3.8999999999999995,39.17649999999999,378.1
442,Bowling,10,4.62,22.7795,54.8
443,Condiments & Salad Dressings,10,4.380000000000001,37.607,212.6
444,Party Supplies,10,4.53,11.777999999999999,81.8
445,Fashion Hoodies & Sweatshirts,10,4.6,25.505000000000003,1365.1
446,Bottoms,10,4.470000000000001,19.475,158.2
447,Card Cases & Money Organizers,10,4.54,39.7945,662.8
448,Adult Toys & Games,10,4.36,25.2535,231.5
449,Wellness & Relaxation,10,4.29,22.3865,1980.0
450,Steering System,10,4.62,37.534,29.3
451,Retail Shelving & Wall Displays,10,4.700000000000001,37.397999999999996,42.7
452,Kids Room Décor,10,4.470000000000001,29.345000000000006,412.8
453,Nail Art & Polish,10,4.65,10.894,1760.7
454,Collars & Universal Joiners,10,4.65,46.395,6.4
455,Lighting Assemblies & Accessories,10,4.3100000000000005,24.685000000000002,214.6
456,Vitamins,10,4.6,17.7665,2732.4
457,Couplings,10,4.65,46.395,6.4
458,Pots,10,4.42,24.467999999999996,319.4
459,Backpacks,10,4.659999999999999,42.55400000000001,472.5
460,Tube Fittings,10,4.49,12.9245,12.7
461,Batteries,10,4.01,29.677,451.6
462,Bedroom Furniture,10,4.06,156.5665,4631.2
463,Battery Chargers,10,4.360000000000001,32.432,242.8
464,Heating & Cooling Equipment,10,4.38,141.777,8.5
465,Decking & Fencing,10,4.470000000000001,55.5095,52.8
466,Sunglasses,9,4.2666666666666675,50.93277777777777,293.3333333333333
467,Visors,9,4.277777777777778,25.264444444444443,133.0
468,Power Finishing Tool Parts & Accessories,9,4.622222222222223,23.673888888888886,288.6666666666667
469,Piercing & Tattoo Supplies,9,4.433333333333334,17.464444444444446,388.8888888888889
470,Rotors,9,4.477777777777778,60.03888888888889,26.88888888888889
471,Breads,9,4.466666666666667,37.67277777777778,238.55555555555554
472,Travel Gear,9,4.277777777777777,56.06722222222223,320.6666666666667
473,Tea & Cocoa,9,4.611111111111111,22.958333333333332,784.2222222222222
474,Protein,9,4.477777777777778,48.40777777777778,3049.5555555555557
475,Motorcycle & Scooter,9,4.499999999999999,57.73888888888889,50.44444444444444
476,Motorcycle,9,4.499999999999999,57.73888888888889,50.44444444444444
477,Billiards & Pool,9,4.166666666666667,53.05888888888889,232.11111111111111
478,Software,9,3.6555555555555554,70.69777777777777,35.0
479,Mobility Scooters & Accessories,9,4.211111111111111,83.11222222222221,125.0
480,Swimwear,9,4.3,26.28833333333333,275.1111111111111
481,Ice Hockey,9,4.433333333333334,42.91833333333334,206.33333333333334
482,Planners & Personal Organizers,9,4.7444444444444445,15.279444444444444,249.55555555555554
483,Ignition & Electrical,9,4.022222222222222,42.88333333333334,28.0
484,Calendars,9,4.7444444444444445,15.279444444444444,249.55555555555554
485,Down & Down Alternative,9,4.466666666666666,88.44777777777779,99.44444444444444
486,Bags,9,4.644444444444444,49.82944444444445,1319.3333333333333
487,Covers,9,4.222222222222222,28.971111111111107,543.2222222222222
488,Filtration,9,4.688888888888889,35.68333333333333,16.88888888888889
489,Screen Protectors,9,3.9444444444444446,18.007777777777775,575.4444444444445
490,Greases & Lubricants,9,4.622222222222223,27.31222222222222,97.11111111111111
491,Casual,9,4.288888888888889,40.087222222222216,1292.7777777777778
492,Poultry & Seafood,9,4.144444444444445,76.41944444444445,97.22222222222223
493,Rods,9,4.566666666666667,51.18944444444444,187.44444444444446
494,Fleece,9,4.377777777777777,46.693333333333335,218.11111111111111
495,Diapering,9,4.455555555555555,18.319444444444443,1289.5555555555557
496,Wheelchairs,9,4.211111111111111,83.11222222222221,125.0
497,Jewelry Accessories,9,4.622222222222223,17.793333333333333,239.88888888888889
498,Lighting,9,4.255555555555556,77.0411111111111,210.66666666666666
499,Jeans,9,4.088888888888889,69.56055555555555,178.44444444444446
500,Semiconductor Products,9,4.566666666666666,14.696111111111113,9.444444444444445
501,Kits,9,4.566666666666666,84.49222222222221,94.88888888888889
502,Seals,9,4.566666666666666,14.157777777777778,47.111111111111114
503,PlayStation 4,9,4.411111111111111,20.163333333333334,7622.0
504,Small Appliance Parts & Accessories,8,4.5625,16.486874999999998,1574.375
505,Additive Manufacturing Products,8,4.2875,52.95937500000001,226.0
506,Polos,8,4.0875,30.310624999999998,558.625
507,Drum Set Accessories,8,4.8375,56.788124999999994,234.5
508,Cables & Adapters,8,4.475,16.1525,879.875
509,Remote Controls,8,4.5375000000000005,27.375625,618.0
510,Air Conditioning,8,4.1125,93.53125,149.375
511,Breakfast Foods,8,4.675,17.1475,389.375
512,Milling Accessories,8,4.324999999999999,24.123125,183.375
513,Passive Components,8,4.6375,28.099999999999998,18.375
514,Bar & Wine Tools,8,4.475,16.550625,747.25
515,Skirts,8,4.4,20.538125,270.5
516,Clocks,8,4.2375,58.53375,358.75
517,Sony PSP,8,4.4,9.723749999999999,263.0
518,Dressing Up & Costumes,8,4.237500000000001,17.478749999999998,668.625
519,Stove & Fireplace Accessories,8,4.449999999999999,60.67750000000001,31.0
520,Treats,8,4.425,16.427500000000002,499.75
521,Pickles & Relishes,8,4.4,29.04,106.625
522,Denim,8,4.0875,62.066874999999996,130.125
523,Outdoor Heating,8,4.5125,226.943125,344.375
524,Doors,8,4.3375,89.489375,249.375
525,Olives,8,4.4,29.04,106.625
526,Security & Surveillance,8,4.075,134.9425,104.0
527,Home Fragrance,8,4.4625,24.355,2153.0
528,Painting Supplies & Tools,8,4.325,14.790625,85.125
529,CB & Two-Way Radios,8,4.375,37.84125,1488.75
530,Blood Pressure Monitors,8,4.6,24.67625,1134.25
531,Models & Model Kits,8,4.675,43.989999999999995,83.875
532,Hoses,8,4.4375,36.62625,87.875
533,Pipes & Hoses,8,4.3500000000000005,61.433125000000004,341.5
534,Gymnastics,8,4.725,89.68,249.125
535,Storage & Home Organization,8,4.675,39.341249999999995,2368.125
536,Roofing,8,4.35,68.41125,115.5
537,Masks,8,4.637499999999999,12.5975,363.25
538,Drawing,8,4.625,14.587499999999999,454.5
539,School Uniforms,8,4.2875,21.8325,267.125
540,Flooring,8,4.0875,47.773125,104.375
541,Game & Recreation Room Furniture,8,4.5375000000000005,125.30875,2037.625
542,Carriers & Travel Products,8,4.35,45.116249999999994,578.625
543,Hair Coloring Products,8,4.35,9.7275,243.25
544,Caps,8,4.3875,20.063125,96.25
545,Tops & Tees,8,4.1875,45.07124999999999,1057.125
546,Court & Rink Equipment,8,4.525,68.26125,118.375
547,Lentils & Peas,8,4.4625,16.7025,140.375
548,Dried Beans,8,4.4625,16.7025,140.375
549,Water Filtration & Softeners,8,4.6000000000000005,46.76499999999999,640.625
550,Car Audio,8,4.425000000000001,116.45000000000002,184.625
551,Pumps,8,4.2875,119.17125000000001,328.75
552,Player Equipment,8,3.7125000000000004,54.77312500000001,84.125
553,Jerseys,8,4.1875,39.496874999999996,31.5
554,Keyboards,8,4.375,53.146875,1175.625
555,Learning & Education,8,4.2125,20.339374999999997,809.5
556,Powders,8,4.4125,36.400000000000006,2186.375
557,Controllers,8,4.35,46.583749999999995,2297.375
558,Field,8,4.525,68.26125,118.375
559,Scooters & Equipment,7,4.414285714285715,57.876428571428576,358.85714285714283
560,Timers,7,4.385714285714286,24.701428571428572,386.14285714285717
561,Beds,7,3.757142857142857,128.21428571428572,356.2857142857143
562,Electrical Testing,7,4.071428571428571,145.15428571428572,11.285714285714286
563,Air Guns & Accessories,7,4.4,57.88785714285715,222.71428571428572
564,Active Pants,7,4.271428571428571,41.41571428571429,67.71428571428571
565,Sandals,7,4.557142857142857,21.42285714285714,730.1428571428571
566,Telescope & Microscope Accessories,7,4.442857142857143,78.8357142857143,116.42857142857143
567,Knobs,7,4.228571428571429,36.41285714285714,146.14285714285714
568,Balls,7,4.457142857142857,34.76714285714286,67.28571428571429
569,Gun Holsters,7,4.6000000000000005,43.935,1459.857142857143
570,Brass Accessories,7,4.5,84.09642857142858,29.0
571,Hand & Arm Protection,7,4.328571428571429,16.450714285714287,251.42857142857142
572,Helmets,7,4.557142857142858,57.445,131.85714285714286
573,Drum Accessories,7,4.785714285714286,44.52857142857143,154.0
574,Frozen,7,3.985714285714286,82.21857142857142,365.42857142857144
575,Xbox 360,7,4.128571428571428,23.407142857142862,353.42857142857144
576,Starters,7,4.5,42.794285714285714,130.0
577,DJ Equipment,7,4.485714285714286,73.36,313.2857142857143
578,Planters & Container Accessories,7,4.4,28.900000000000002,367.2857142857143
579,Stamps & Ink Pads,7,4.485714285714286,12.890714285714285,219.57142857142858
580,Packaging & Shipping Supplies,7,4.6571428571428575,36.20142857142857,108.28571428571429
581,Microscopes,7,4.314285714285715,156.20714285714286,184.57142857142858
582,Kids Furniture,7,4.414285714285714,90.4857142857143,101.14285714285714
583,Cover-Ups,7,4.485714285714286,70.73071428571428,737.0
584,Tights,7,4.414285714285714,48.31285714285714,121.0
585,Cleaning & Care,7,4.557142857142858,12.328571428571427,21.714285714285715
586,Saddles & Accessories,7,4.3999999999999995,70.57714285714285,11.428571428571429
587,Sweaters,7,4.442857142857143,32.027857142857144,91.57142857142857
588,Bags & Cases,7,4.5285714285714285,31.78571428571428,251.57142857142858
589,Cleaning Tools & Chemicals,7,4.3999999999999995,79.67642857142857,855.0
590,Yoga,7,4.2714285714285705,19.915,1950.2857142857142
591,Action & Toy Figures,7,4.6571428571428575,17.497857142857143,1464.142857142857
592,Optoelectronic Products,7,4.0,98.51714285714286,161.14285714285714
593,Sex Toys,7,4.457142857142857,26.990000000000002,239.0
594,Erasers & Correction Products,7,4.557142857142857,11.928571428571427,474.2857142857143
595,Windows,7,4.271428571428572,67.95285714285714,37.142857142857146
596,Rings,7,4.428571428571429,15.204285714285712,580.8571428571429
597,Garden Sculptures & Statues,7,4.314285714285715,16.599285714285713,163.85714285714286
598,Internal Components,7,4.4,157.70285714285714,294.2857142857143
599,Brushes,7,4.7,12.549285714285714,661.4285714285714
600,Laptop Accessories,7,4.542857142857143,19.417142857142856,4965.142857142857
601,Batteries & Accessories,7,4.771428571428571,100.58642857142857,126.28571428571429
602,Watches,6,4.2,18.570833333333333,594.6666666666666
603,Patio Seating,6,4.533333333333334,77.90666666666668,393.3333333333333
604,Cleansers,6,4.666666666666667,10.8025,3815.5
605,Brittle,6,4.416666666666667,75.79916666666666,214.16666666666666
606,Protective Workwear,6,3.8666666666666667,106.00333333333333,112.0
607,Wheels,6,4.883333333333334,65.9525,18.166666666666668
608,Mouthpieces,6,3.6833333333333336,54.609166666666674,5.5
609,Gifts,6,4.216666666666666,44.09833333333333,220.0
610,Hand Percussion,6,3.8166666666666664,35.723333333333336,18.333333333333332
611,Backyard Birding & Wildlife,6,4.6000000000000005,37.575,308.1666666666667
612,Lenses,6,4.5,360.30583333333334,1724.0
613,Blanket Sleepers,6,4.333333333333333,21.035833333333333,371.6666666666667
614,Cases & Bags,6,4.583333333333333,23.09166666666667,1423.1666666666667
615,Millwork,6,4.716666666666667,52.49666666666667,18.666666666666668
616,Holders & Dispensers,6,4.333333333333333,24.254166666666666,1081.1666666666667
617,Coffee & Espresso Machine Parts & Accessories,6,4.583333333333333,16.857499999999998,1269.6666666666667
618,Car Racks & Carriers,6,4.133333333333334,79.71666666666667,81.0
619,Mittens,6,4.266666666666667,30.353333333333335,126.33333333333333
620,Collated Fasteners,6,4.749999999999999,24.393333333333334,332.0
621,Studs,6,4.316666666666666,10.506666666666668,202.66666666666666
622,Bags & Accessories,6,4.633333333333333,49.39083333333334,410.8333333333333
623,Orchestral Strings,6,4.016666666666667,296.65833333333336,118.33333333333333
624,PC Games,6,4.3500000000000005,27.071666666666662,2768.0
625,Printers & Accessories,6,4.383333333333333,133.91750000000002,18.0
626,Lab Utensils,6,4.5,10.193333333333333,102.5
627,Salsas,6,4.416666666666667,10.561666666666667,60.833333333333336
628,Valves & Parts,6,4.6499999999999995,55.995000000000005,13.0
629,Cough & Cold,6,4.633333333333334,17.48333333333333,149.66666666666666
630,Swimming,6,4.250000000000001,22.140833333333333,427.1666666666667
631,Commercial Door Hardware,6,4.35,96.65833333333335,522.3333333333334
632,Equestrian Sport Boots,6,4.366666666666666,113.95166666666667,14.5
633,Photo Studio,6,4.6000000000000005,60.76500000000001,861.6666666666666
634,Scales & Balances,6,4.583333333333333,107.70166666666667,12.333333333333334
635,Spark Plugs & Wires,6,3.5666666666666664,37.885000000000005,15.666666666666666
636,Candles,6,4.516666666666667,18.336666666666666,115.66666666666667
637,Leather & Faux Leather,6,3.5833333333333335,150.56833333333333,90.66666666666667
638,Bath & Bathing Accessories,6,4.616666666666667,12.898333333333333,1753.8333333333333
639,Alternative Medicine,6,4.283333333333334,24.05333333333333,336.0
640,Panties,6,4.5,16.860833333333336,450.1666666666667
641,Fresh Vegetables,6,4.25,15.678333333333333,544.8333333333334
642,Active Hoodies,6,4.533333333333333,26.55666666666667,29.0
643,Small Animals,6,4.316666666666666,29.75166666666667,76.16666666666667
644,Sleeping Bags & Camp Bedding,6,4.366666666666667,57.75833333333333,524.6666666666666
645,Turbocharger & Supercharger Parts,6,4.016666666666667,13.07,90.83333333333333
646,Cabinets,6,4.45,115.25833333333334,255.16666666666666
